Id,Book,Section_Id,File_Name,URL,Section_Roman,Book,,
1105,Book 7: Drona Parva,Book07_82,mahabharata_07082.txt,https://www.mahabharataonline.com/translation/mahabharata_07082.php,Section LXXXV,Book,7,Book07
1106,Book 7: Drona Parva,Book07_83,mahabharata_07083.txt,https://www.mahabharataonline.com/translation/mahabharata_07083.php,Section LXXXVI,Book,7,Book07
1107,Book 7: Drona Parva,Book07_84,mahabharata_07084.txt,https://www.mahabharataonline.com/translation/mahabharata_07084.php,Section LXXXVII,Book,7,Book07
1108,Book 7: Drona Parva,Book07_85,mahabharata_07085.txt,https://www.mahabharataonline.com/translation/mahabharata_07085.php,Section LXXXVIII,Book,7,Book07
1109,Book 7: Drona Parva,Book07_86,mahabharata_07086.txt,https://www.mahabharataonline.com/translation/mahabharata_07086.php,Section LXXXIX,Book,7,Book07
1110,Book 7: Drona Parva,Book07_87,mahabharata_07087.txt,https://www.mahabharataonline.com/translation/mahabharata_07087.php,Section XC,Book,7,Book07
1111,Book 7: Drona Parva,Book07_88,mahabharata_07088.txt,https://www.mahabharataonline.com/translation/mahabharata_07088.php,Section XCI,Book,7,Book07
1112,Book 7: Drona Parva,Book07_89,mahabharata_07089.txt,https://www.mahabharataonline.com/translation/mahabharata_07089.php,Section XCII,Book,7,Book07
1113,Book 7: Drona Parva,Book07_90,mahabharata_07090.txt,https://www.mahabharataonline.com/translation/mahabharata_07090.php,Section XCIII,Book,7,Book07
1114,Book 7: Drona Parva,Book07_91,mahabharata_07091.txt,https://www.mahabharataonline.com/translation/mahabharata_07091.php,Section XCIV,Book,7,Book07
1115,Book 7: Drona Parva,Book07_92,mahabharata_07092.txt,https://www.mahabharataonline.com/translation/mahabharata_07092.php,Section XCV,Book,7,Book07
1116,Book 7: Drona Parva,Book07_93,mahabharata_07093.txt,https://www.mahabharataonline.com/translation/mahabharata_07093.php,Section XCVI,Book,7,Book07
1117,Book 7: Drona Parva,Book07_94,mahabharata_07094.txt,https://www.mahabharataonline.com/translation/mahabharata_07094.php,Section XCVII,Book,7,Book07
1118,Book 7: Drona Parva,Book07_95,mahabharata_07095.txt,https://www.mahabharataonline.com/translation/mahabharata_07095.php,Section XCVIII,Book,7,Book07
1119,Book 7: Drona Parva,Book07_96,mahabharata_07096.txt,https://www.mahabharataonline.com/translation/mahabharata_07096.php,Section XCIX,Book,7,Book07
1120,Book 7: Drona Parva,Book07_97,mahabharata_07097.txt,https://www.mahabharataonline.com/translation/mahabharata_07097.php,Section C,Book,7,Book07
1121,Book 7: Drona Parva,Book07_98,mahabharata_07098.txt,https://www.mahabharataonline.com/translation/mahabharata_07098.php,Section CI,Book,7,Book07
1122,Book 7: Drona Parva,Book07_99,mahabharata_07099.txt,https://www.mahabharataonline.com/translation/mahabharata_07099.php,Section CII,Book,7,Book07
1123,Book 7: Drona Parva,Book07_00,mahabharata_07100.txt,https://www.mahabharataonline.com/translation/mahabharata_07100.php,Section CIII,Book,7,Book07
1124,Book 7: Drona Parva,Book07_01,mahabharata_07101.txt,https://www.mahabharataonline.com/translation/mahabharata_07101.php,Section CIV,Book,7,Book07
1125,Book 7: Drona Parva,Book07_02,mahabharata_07102.txt,https://www.mahabharataonline.com/translation/mahabharata_07102.php,Section CV,Book,7,Book07
1126,Book 7: Drona Parva,Book07_03,mahabharata_07103.txt,https://www.mahabharataonline.com/translation/mahabharata_07103.php,Section CVI,Book,7,Book07
1127,Book 7: Drona Parva,Book07_04,mahabharata_07104.txt,https://www.mahabharataonline.com/translation/mahabharata_07104.php,Section CVII,Book,7,Book07
1128,Book 7: Drona Parva,Book07_05,mahabharata_07105.txt,https://www.mahabharataonline.com/translation/mahabharata_07105.php,Section CVIII,Book,7,Book07
1129,Book 7: Drona Parva,Book07_06,mahabharata_07106.txt,https://www.mahabharataonline.com/translation/mahabharata_07106.php,Section CIX,Book,7,Book07
1130,Book 7: Drona Parva,Book07_07,mahabharata_07107.txt,https://www.mahabharataonline.com/translation/mahabharata_07107.php,Section CX,Book,7,Book07
1131,Book 7: Drona Parva,Book07_08,mahabharata_07108.txt,https://www.mahabharataonline.com/translation/mahabharata_07108.php,Section CXI,Book,7,Book07
1132,Book 7: Drona Parva,Book07_09,mahabharata_07109.txt,https://www.mahabharataonline.com/translation/mahabharata_07109.php,Section CXII,Book,7,Book07
1133,Book 7: Drona Parva,Book07_10,mahabharata_07110.txt,https://www.mahabharataonline.com/translation/mahabharata_07110.php,Section CXIII,Book,7,Book07
1134,Book 7: Drona Parva,Book07_11,mahabharata_07111.txt,https://www.mahabharataonline.com/translation/mahabharata_07111.php,Section CXIV,Book,7,Book07
1135,Book 7: Drona Parva,Book07_12,mahabharata_07112.txt,https://www.mahabharataonline.com/translation/mahabharata_07112.php,Section CXV,Book,7,Book07
1136,Book 7: Drona Parva,Book07_13,mahabharata_07113.txt,https://www.mahabharataonline.com/translation/mahabharata_07113.php,Section CXVI,Book,7,Book07
1137,Book 7: Drona Parva,Book07_14,mahabharata_07114.txt,https://www.mahabharataonline.com/translation/mahabharata_07114.php,Section CXVII,Book,7,Book07
1138,Book 7: Drona Parva,Book07_15,mahabharata_07115.txt,https://www.mahabharataonline.com/translation/mahabharata_07115.php,Section CXVIII,Book,7,Book07
1139,Book 7: Drona Parva,Book07_16,mahabharata_07116.txt,https://www.mahabharataonline.com/translation/mahabharata_07116.php,Section CXIX,Book,7,Book07
1140,Book 7: Drona Parva,Book07_17,mahabharata_07117.txt,https://www.mahabharataonline.com/translation/mahabharata_07117.php,Section CXX,Book,7,Book07
1141,Book 7: Drona Parva,Book07_18,mahabharata_07118.txt,https://www.mahabharataonline.com/translation/mahabharata_07118.php,Section CXXI,Book,7,Book07
1142,Book 7: Drona Parva,Book07_19,mahabharata_07119.txt,https://www.mahabharataonline.com/translation/mahabharata_07119.php,Section CXXII,Book,7,Book07
1143,Book 7: Drona Parva,Book07_20,mahabharata_07120.txt,https://www.mahabharataonline.com/translation/mahabharata_07120.php,Section CXXII,Book,7,Book07
1144,Book 7: Drona Parva,Book07_21,mahabharata_07121.txt,https://www.mahabharataonline.com/translation/mahabharata_07121.php,Section CXXIV,Book,7,Book07
1145,Book 7: Drona Parva,Book07_22,mahabharata_07122.txt,https://www.mahabharataonline.com/translation/mahabharata_07122.php,Section CXXV,Book,7,Book07
1146,Book 7: Drona Parva,Book07_23,mahabharata_07123.txt,https://www.mahabharataonline.com/translation/mahabharata_07123.php,Section CXXVI,Book,7,Book07
1147,Book 7: Drona Parva,Book07_24,mahabharata_07124.txt,https://www.mahabharataonline.com/translation/mahabharata_07124.php,Section CXXVII,Book,7,Book07
1148,Book 7: Drona Parva,Book07_25,mahabharata_07125.txt,https://www.mahabharataonline.com/translation/mahabharata_07125.php,Section CXXVIII,Book,7,Book07
1149,Book 7: Drona Parva,Book07_26,mahabharata_07126.txt,https://www.mahabharataonline.com/translation/mahabharata_07126.php,Section CXXIX,Book,7,Book07
1150,Book 7: Drona Parva,Book07_27,mahabharata_07127.txt,https://www.mahabharataonline.com/translation/mahabharata_07127.php,Section CXXX,Book,7,Book07
1151,Book 7: Drona Parva,Book07_28,mahabharata_07128.txt,https://www.mahabharataonline.com/translation/mahabharata_07128.php,Section CXXXI,Book,7,Book07
1152,Book 7: Drona Parva,Book07_29,mahabharata_07129.txt,https://www.mahabharataonline.com/translation/mahabharata_07129.php,Section CXXXII,Book,7,Book07
1153,Book 7: Drona Parva,Book07_30,mahabharata_07130.txt,https://www.mahabharataonline.com/translation/mahabharata_07130.php,Section CXXXIII,Book,7,Book07
1154,Book 7: Drona Parva,Book07_31,mahabharata_07131.txt,https://www.mahabharataonline.com/translation/mahabharata_07131.php,Section CXXXIV,Book,7,Book07
1155,Book 7: Drona Parva,Book07_32,mahabharata_07132.txt,https://www.mahabharataonline.com/translation/mahabharata_07132.php,Section CXXXV,Book,7,Book07
1156,Book 7: Drona Parva,Book07_33,mahabharata_07133.txt,https://www.mahabharataonline.com/translation/mahabharata_07133.php,Section CXXXVI,Book,7,Book07
1157,Book 7: Drona Parva,Book07_34,mahabharata_07134.txt,https://www.mahabharataonline.com/translation/mahabharata_07134.php,Section CXXXVII,Book,7,Book07
1158,Book 7: Drona Parva,Book07_35,mahabharata_07135.txt,https://www.mahabharataonline.com/translation/mahabharata_07135.php,Section CXXXVIII,Book,7,Book07
1159,Book 7: Drona Parva,Book07_36,mahabharata_07136.txt,https://www.mahabharataonline.com/translation/mahabharata_07136.php,Section CXXXIX,Book,7,Book07
1160,Book 7: Drona Parva,Book07_37,mahabharata_07137.txt,https://www.mahabharataonline.com/translation/mahabharata_07137.php,Section CXL,Book,7,Book07
1161,Book 7: Drona Parva,Book07_38,mahabharata_07138.txt,https://www.mahabharataonline.com/translation/mahabharata_07138.php,Section CXLI,Book,7,Book07
1162,Book 7: Drona Parva,Book07_39,mahabharata_07139.txt,https://www.mahabharataonline.com/translation/mahabharata_07139.php,Section CXLII,Book,7,Book07
1163,Book 7: Drona Parva,Book07_40,mahabharata_07140.txt,https://www.mahabharataonline.com/translation/mahabharata_07140.php,Section CXLIII,Book,7,Book07
1164,Book 7: Drona Parva,Book07_41,mahabharata_07141.txt,https://www.mahabharataonline.com/translation/mahabharata_07141.php,Section CXLIV,Book,7,Book07
1165,Book 7: Drona Parva,Book07_42,mahabharata_07142.txt,https://www.mahabharataonline.com/translation/mahabharata_07142.php,Section CXLV,Book,7,Book07
1166,Book 7: Drona Parva,Book07_43,mahabharata_07143.txt,https://www.mahabharataonline.com/translation/mahabharata_07143.php,Section CXLVI,Book,7,Book07
1167,Book 7: Drona Parva,Book07_44,mahabharata_07144.txt,https://www.mahabharataonline.com/translation/mahabharata_07144.php,Section CXLVII,Book,7,Book07
1168,Book 7: Drona Parva,Book07_45,mahabharata_07145.txt,https://www.mahabharataonline.com/translation/mahabharata_07145.php,Section CXLVIII,Book,7,Book07
1169,Book 7: Drona Parva,Book07_46,mahabharata_07146.txt,https://www.mahabharataonline.com/translation/mahabharata_07146.php,Section CXLIX,Book,7,Book07
1170,Book 7: Drona Parva,Book07_47,mahabharata_07147.txt,https://www.mahabharataonline.com/translation/mahabharata_07147.php,Section CI,Book,7,Book07
1171,Book 7: Drona Parva,Book07_48,mahabharata_07148.txt,https://www.mahabharataonline.com/translation/mahabharata_07148.php,Section CLI,Book,7,Book07
1172,Book 7: Drona Parva,Book07_49,mahabharata_07149.txt,https://www.mahabharataonline.com/translation/mahabharata_07149.php,Section CLII,Book,7,Book07
1173,Book 7: Drona Parva,Book07_50,mahabharata_07150.txt,https://www.mahabharataonline.com/translation/mahabharata_07150.php,Section CLIII,Book,7,Book07
1174,Book 7: Drona Parva,Book07_51,mahabharata_07151.txt,https://www.mahabharataonline.com/translation/mahabharata_07151.php,Section CLIV,Book,7,Book07
1175,Book 7: Drona Parva,Book07_52,mahabharata_07152.txt,https://www.mahabharataonline.com/translation/mahabharata_07152.php,Section CLV,Book,7,Book07
1176,Book 7: Drona Parva,Book07_53,mahabharata_07153.txt,https://www.mahabharataonline.com/translation/mahabharata_07153.php,Section CLVI,Book,7,Book07
1177,Book 7: Drona Parva,Book07_54,mahabharata_07154.txt,https://www.mahabharataonline.com/translation/mahabharata_07154.php,Section CLVII,Book,7,Book07
1178,Book 7: Drona Parva,Book07_55,mahabharata_07155.txt,https://www.mahabharataonline.com/translation/mahabharata_07155.php,Section CLVIII,Book,7,Book07
1179,Book 7: Drona Parva,Book07_56,mahabharata_07156.txt,https://www.mahabharataonline.com/translation/mahabharata_07156.php,Section CLIX,Book,7,Book07
1180,Book 7: Drona Parva,Book07_57,mahabharata_07157.txt,https://www.mahabharataonline.com/translation/mahabharata_07157.php,Section CLX,Book,7,Book07
1181,Book 7: Drona Parva,Book07_58,mahabharata_07158.txt,https://www.mahabharataonline.com/translation/mahabharata_07158.php,Section CLXI,Book,7,Book07
1182,Book 7: Drona Parva,Book07_59,mahabharata_07159.txt,https://www.mahabharataonline.com/translation/mahabharata_07159.php,Section CLXII,Book,7,Book07
1183,Book 7: Drona Parva,Book07_60,mahabharata_07160.txt,https://www.mahabharataonline.com/translation/mahabharata_07160.php,Section CLXIII,Book,7,Book07
1184,Book 7: Drona Parva,Book07_61,mahabharata_07161.txt,https://www.mahabharataonline.com/translation/mahabharata_07161.php,Section CLXIV,Book,7,Book07
1185,Book 7: Drona Parva,Book07_62,mahabharata_07162.txt,https://www.mahabharataonline.com/translation/mahabharata_07162.php,Section CLXV,Book,7,Book07
1186,Book 7: Drona Parva,Book07_63,mahabharata_07163.txt,https://www.mahabharataonline.com/translation/mahabharata_07163.php,Section CLXVI,Book,7,Book07
1187,Book 7: Drona Parva,Book07_64,mahabharata_07164.txt,https://www.mahabharataonline.com/translation/mahabharata_07164.php,Section CLXVII,Book,7,Book07
1188,Book 7: Drona Parva,Book07_65,mahabharata_07165.txt,https://www.mahabharataonline.com/translation/mahabharata_07165.php,Section CLXVIII,Book,7,Book07
1189,Book 7: Drona Parva,Book07_66,mahabharata_07166.txt,https://www.mahabharataonline.com/translation/mahabharata_07166.php,Section CLXIX,Book,7,Book07
1190,Book 7: Drona Parva,Book07_67,mahabharata_07167.txt,https://www.mahabharataonline.com/translation/mahabharata_07167.php,Section CLXX,Book,7,Book07
1191,Book 7: Drona Parva,Book07_68,mahabharata_07168.txt,https://www.mahabharataonline.com/translation/mahabharata_07168.php,Section CLXXI,Book,7,Book07
1192,Book 7: Drona Parva,Book07_69,mahabharata_07169.txt,https://www.mahabharataonline.com/translation/mahabharata_07169.php,Section CLXXII,Book,7,Book07
1193,Book 7: Drona Parva,Book07_70,mahabharata_07170.txt,https://www.mahabharataonline.com/translation/mahabharata_07170.php,Section CLXXIII,Book,7,Book07
1194,Book 7: Drona Parva,Book07_71,mahabharata_07171.txt,https://www.mahabharataonline.com/translation/mahabharata_07171.php,Section CLXXIV,Book,7,Book07
1195,Book 7: Drona Parva,Book07_72,mahabharata_07172.txt,https://www.mahabharataonline.com/translation/mahabharata_07172.php,Section CLXXV,Book,7,Book07
1196,Book 7: Drona Parva,Book07_73,mahabharata_07173.txt,https://www.mahabharataonline.com/translation/mahabharata_07173.php,Section CLXXVI,Book,7,Book07
1197,Book 7: Drona Parva,Book07_74,mahabharata_07174.txt,https://www.mahabharataonline.com/translation/mahabharata_07174.php,Section CLXXVII,Book,7,Book07
1198,Book 7: Drona Parva,Book07_75,mahabharata_07175.txt,https://www.mahabharataonline.com/translation/mahabharata_07175.php,Section CLXXVIII,Book,7,Book07
1199,Book 7: Drona Parva,Book07_76,mahabharata_07176.txt,https://www.mahabharataonline.com/translation/mahabharata_07176.php,Section CLXXIX,Book,7,Book07
1200,Book 7: Drona Parva,Book07_77,mahabharata_07177.txt,https://www.mahabharataonline.com/translation/mahabharata_07177.php,Section CLXXX,Book,7,Book07
1201,Book 7: Drona Parva,Book07_78,mahabharata_07178.txt,https://www.mahabharataonline.com/translation/mahabharata_07178.php,Section CLXXXI,Book,7,Book07
1202,Book 7: Drona Parva,Book07_79,mahabharata_07179.txt,https://www.mahabharataonline.com/translation/mahabharata_07179.php,Section CLXXXII,Book,7,Book07
1203,Book 7: Drona Parva,Book07_80,mahabharata_07180.txt,https://www.mahabharataonline.com/translation/mahabharata_07180.php,Section CLXXXIII,Book,7,Book07
1204,Book 7: Drona Parva,Book07_81,mahabharata_07181.txt,https://www.mahabharataonline.com/translation/mahabharata_07181.php,Section CLXXXIV,Book,7,Book07
1205,Book 7: Drona Parva,Book07_82,mahabharata_07182.txt,https://www.mahabharataonline.com/translation/mahabharata_07182.php,Section CLXXXV,Book,7,Book07
1206,Book 7: Drona Parva,Book07_83,mahabharata_07183.txt,https://www.mahabharataonline.com/translation/mahabharata_07183.php,Section CLXXXVI,Book,7,Book07
1207,Book 7: Drona Parva,Book07_84,mahabharata_07184.txt,https://www.mahabharataonline.com/translation/mahabharata_07184.php,Section CLXXXVII,Book,7,Book07
1208,Book 7: Drona Parva,Book07_85,mahabharata_07185.txt,https://www.mahabharataonline.com/translation/mahabharata_07185.php,Section CLXXXVIII,Book,7,Book07
1209,Book 7: Drona Parva,Book07_86,mahabharata_07186.txt,https://www.mahabharataonline.com/translation/mahabharata_07186.php,Section CXC,Book,7,Book07
1210,Book 7: Drona Parva,Book07_87,mahabharata_07187.txt,https://www.mahabharataonline.com/translation/mahabharata_07187.php,Section CXCI,Book,7,Book07
1211,Book 7: Drona Parva,Book07_88,mahabharata_07188.txt,https://www.mahabharataonline.com/translation/mahabharata_07188.php,Section CXCII,Book,7,Book07
1212,Book 7: Drona Parva,Book07_89,mahabharata_07189.txt,https://www.mahabharataonline.com/translation/mahabharata_07189.php,Section CXCIII,Book,7,Book07
1213,Book 7: Drona Parva,Book07_90,mahabharata_07190.txt,https://www.mahabharataonline.com/translation/mahabharata_07190.php,Section CXCIV,Book,7,Book07
1214,Book 7: Drona Parva,Book07_91,mahabharata_07191.txt,https://www.mahabharataonline.com/translation/mahabharata_07191.php,Section CXCV,Book,7,Book07
1215,Book 7: Drona Parva,Book07_92,mahabharata_07192.txt,https://www.mahabharataonline.com/translation/mahabharata_07192.php,Section CXCVI,Book,7,Book07
1216,Book 7: Drona Parva,Book07_93,mahabharata_07193.txt,https://www.mahabharataonline.com/translation/mahabharata_07193.php,Section CXCVII,Book,7,Book07
1217,Book 7: Drona Parva,Book07_94,mahabharata_07194.txt,https://www.mahabharataonline.com/translation/mahabharata_07194.php,Section CXCVIII,Book,7,Book07
1218,Book 7: Drona Parva,Book07_95,mahabharata_07195.txt,https://www.mahabharataonline.com/translation/mahabharata_07195.php,Section CXCIX,Book,7,Book07
1219,Book 7: Drona Parva,Book07_96,mahabharata_07196.txt,https://www.mahabharataonline.com/translation/mahabharata_07196.php,Section CC,Book,7,Book07
1220,Book 7: Drona Parva,Book07_97,mahabharata_07197.txt,https://www.mahabharataonline.com/translation/mahabharata_07197.php,Section CCI,Book,7,Book07
1221,Book 7: Drona Parva,Book07_98,mahabharata_07198.txt,https://www.mahabharataonline.com/translation/mahabharata_07198.php,Section CCII,Book,7,Book07
1223,Book 8: Karna Parva,Book08_01,mahabharata_08001.txt,https://www.mahabharataonline.com/translation/mahabharata_08001.php,Section 1,Book,8,Book08
1224,Book 8: Karna Parva,Book08_02,mahabharata_08002.txt,https://www.mahabharataonline.com/translation/mahabharata_08002.php,Section 2,Book,8,Book08
1225,Book 8: Karna Parva,Book08_03,mahabharata_08003.txt,https://www.mahabharataonline.com/translation/mahabharata_08003.php,Section 3,Book,8,Book08
1226,Book 8: Karna Parva,Book08_04,mahabharata_08004.txt,https://www.mahabharataonline.com/translation/mahabharata_08004.php,Section 4,Book,8,Book08
1227,Book 8: Karna Parva,Book08_05,mahabharata_08005.txt,https://www.mahabharataonline.com/translation/mahabharata_08005.php,Section 5,Book,8,Book08
1228,Book 8: Karna Parva,Book08_06,mahabharata_08006.txt,https://www.mahabharataonline.com/translation/mahabharata_08006.php,Section 6,Book,8,Book08
1229,Book 8: Karna Parva,Book08_07,mahabharata_08007.txt,https://www.mahabharataonline.com/translation/mahabharata_08007.php,Section 7,Book,8,Book08
1230,Book 8: Karna Parva,Book08_08,mahabharata_08008.txt,https://www.mahabharataonline.com/translation/mahabharata_08008.php,Section 8,Book,8,Book08
1231,Book 8: Karna Parva,Book08_09,mahabharata_08009.txt,https://www.mahabharataonline.com/translation/mahabharata_08009.php,Section 9,Book,8,Book08
1232,Book 8: Karna Parva,Book08_10,mahabharata_08010.txt,https://www.mahabharataonline.com/translation/mahabharata_08010.php,Section 10,Book,8,Book08
1233,Book 8: Karna Parva,Book08_11,mahabharata_08011.txt,https://www.mahabharataonline.com/translation/mahabharata_08011.php,Section 11,Book,8,Book08
1234,Book 8: Karna Parva,Book08_12,mahabharata_08012.txt,https://www.mahabharataonline.com/translation/mahabharata_08012.php,Section 12,Book,8,Book08
1235,Book 8: Karna Parva,Book08_13,mahabharata_08013.txt,https://www.mahabharataonline.com/translation/mahabharata_08013.php,Section 13,Book,8,Book08
1236,Book 8: Karna Parva,Book08_14,mahabharata_08014.txt,https://www.mahabharataonline.com/translation/mahabharata_08014.php,Section 14,Book,8,Book08
1237,Book 8: Karna Parva,Book08_15,mahabharata_08015.txt,https://www.mahabharataonline.com/translation/mahabharata_08015.php,Section 15,Book,8,Book08
1238,Book 8: Karna Parva,Book08_16,mahabharata_08016.txt,https://www.mahabharataonline.com/translation/mahabharata_08016.php,Section 16,Book,8,Book08
1239,Book 8: Karna Parva,Book08_17,mahabharata_08017.txt,https://www.mahabharataonline.com/translation/mahabharata_08017.php,Section 17,Book,8,Book08
1240,Book 8: Karna Parva,Book08_18,mahabharata_08018.txt,https://www.mahabharataonline.com/translation/mahabharata_08018.php,Section 18,Book,8,Book08
1241,Book 8: Karna Parva,Book08_19,mahabharata_08019.txt,https://www.mahabharataonline.com/translation/mahabharata_08019.php,Section 19,Book,8,Book08
1242,Book 8: Karna Parva,Book08_20,mahabharata_08020.txt,https://www.mahabharataonline.com/translation/mahabharata_08020.php,Section 20,Book,8,Book08
1243,Book 8: Karna Parva,Book08_21,mahabharata_08021.txt,https://www.mahabharataonline.com/translation/mahabharata_08021.php,Section 21,Book,8,Book08
1244,Book 8: Karna Parva,Book08_22,mahabharata_08022.txt,https://www.mahabharataonline.com/translation/mahabharata_08022.php,Section 22,Book,8,Book08
1245,Book 8: Karna Parva,Book08_23,mahabharata_08023.txt,https://www.mahabharataonline.com/translation/mahabharata_08023.php,Section 23,Book,8,Book08
1246,Book 8: Karna Parva,Book08_24,mahabharata_08024.txt,https://www.mahabharataonline.com/translation/mahabharata_08024.php,Section 24,Book,8,Book08
1247,Book 8: Karna Parva,Book08_25,mahabharata_08025.txt,https://www.mahabharataonline.com/translation/mahabharata_08025.php,Section 25,Book,8,Book08
1248,Book 8: Karna Parva,Book08_26,mahabharata_08026.txt,https://www.mahabharataonline.com/translation/mahabharata_08026.php,Section 26,Book,8,Book08
1249,Book 8: Karna Parva,Book08_27,mahabharata_08027.txt,https://www.mahabharataonline.com/translation/mahabharata_08027.php,Section 27,Book,8,Book08
1250,Book 8: Karna Parva,Book08_28,mahabharata_08028.txt,https://www.mahabharataonline.com/translation/mahabharata_08028.php,Section 28,Book,8,Book08
1251,Book 8: Karna Parva,Book08_29,mahabharata_08029.txt,https://www.mahabharataonline.com/translation/mahabharata_08029.php,Section 29,Book,8,Book08
1252,Book 8: Karna Parva,Book08_30,mahabharata_08030.txt,https://www.mahabharataonline.com/translation/mahabharata_08030.php,Section 30,Book,8,Book08
1253,Book 8: Karna Parva,Book08_31,mahabharata_08031.txt,https://www.mahabharataonline.com/translation/mahabharata_08031.php,Section 31,Book,8,Book08
1254,Book 8: Karna Parva,Book08_32,mahabharata_08032.txt,https://www.mahabharataonline.com/translation/mahabharata_08032.php,Section 32,Book,8,Book08
1255,Book 8: Karna Parva,Book08_33,mahabharata_08033.txt,https://www.mahabharataonline.com/translation/mahabharata_08033.php,Section 33,Book,8,Book08
1256,Book 8: Karna Parva,Book08_34,mahabharata_08034.txt,https://www.mahabharataonline.com/translation/mahabharata_08034.php,Section 34,Book,8,Book08
1257,Book 8: Karna Parva,Book08_35,mahabharata_08035.txt,https://www.mahabharataonline.com/translation/mahabharata_08035.php,Section 35,Book,8,Book08
1258,Book 8: Karna Parva,Book08_36,mahabharata_08036.txt,https://www.mahabharataonline.com/translation/mahabharata_08036.php,Section 36,Book,8,Book08
1259,Book 8: Karna Parva,Book08_37,mahabharata_08037.txt,https://www.mahabharataonline.com/translation/mahabharata_08037.php,Section 37,Book,8,Book08
1260,Book 8: Karna Parva,Book08_38,mahabharata_08038.txt,https://www.mahabharataonline.com/translation/mahabharata_08038.php,Section 38,Book,8,Book08
1261,Book 8: Karna Parva,Book08_39,mahabharata_08039.txt,https://www.mahabharataonline.com/translation/mahabharata_08039.php,Section 39,Book,8,Book08
1262,Book 8: Karna Parva,Book08_40,mahabharata_08040.txt,https://www.mahabharataonline.com/translation/mahabharata_08040.php,Section 40,Book,8,Book08
1263,Book 8: Karna Parva,Book08_41,mahabharata_08041.txt,https://www.mahabharataonline.com/translation/mahabharata_08041.php,Section 41,Book,8,Book08
1264,Book 8: Karna Parva,Book08_42,mahabharata_08042.txt,https://www.mahabharataonline.com/translation/mahabharata_08042.php,Section 42,Book,8,Book08
1265,Book 8: Karna Parva,Book08_43,mahabharata_08043.txt,https://www.mahabharataonline.com/translation/mahabharata_08043.php,Section 43,Book,8,Book08
1266,Book 8: Karna Parva,Book08_44,mahabharata_08044.txt,https://www.mahabharataonline.com/translation/mahabharata_08044.php,Section 44,Book,8,Book08
1267,Book 8: Karna Parva,Book08_45,mahabharata_08045.txt,https://www.mahabharataonline.com/translation/mahabharata_08045.php,Section 45,Book,8,Book08
1268,Book 8: Karna Parva,Book08_46,mahabharata_08046.txt,https://www.mahabharataonline.com/translation/mahabharata_08046.php,Section 46,Book,8,Book08
1269,Book 8: Karna Parva,Book08_47,mahabharata_08047.txt,https://www.mahabharataonline.com/translation/mahabharata_08047.php,Section 47,Book,8,Book08
1270,Book 8: Karna Parva,Book08_48,mahabharata_08048.txt,https://www.mahabharataonline.com/translation/mahabharata_08048.php,Section 48,Book,8,Book08
1271,Book 8: Karna Parva,Book08_49,mahabharata_08049.txt,https://www.mahabharataonline.com/translation/mahabharata_08049.php,Section 49,Book,8,Book08
1272,Book 8: Karna Parva,Book08_50,mahabharata_08050.txt,https://www.mahabharataonline.com/translation/mahabharata_08050.php,Section 50,Book,8,Book08
1273,Book 8: Karna Parva,Book08_51,mahabharata_08051.txt,https://www.mahabharataonline.com/translation/mahabharata_08051.php,Section 51,Book,8,Book08
1274,Book 8: Karna Parva,Book08_52,mahabharata_08052.txt,https://www.mahabharataonline.com/translation/mahabharata_08052.php,Section 52,Book,8,Book08
1275,Book 8: Karna Parva,Book08_53,mahabharata_08053.txt,https://www.mahabharataonline.com/translation/mahabharata_08053.php,Section 53,Book,8,Book08
1276,Book 8: Karna Parva,Book08_54,mahabharata_08054.txt,https://www.mahabharataonline.com/translation/mahabharata_08054.php,Section 54,Book,8,Book08
1277,Book 8: Karna Parva,Book08_55,mahabharata_08055.txt,https://www.mahabharataonline.com/translation/mahabharata_08055.php,Section 55,Book,8,Book08
1278,Book 8: Karna Parva,Book08_56,mahabharata_08056.txt,https://www.mahabharataonline.com/translation/mahabharata_08056.php,Section 56,Book,8,Book08
1279,Book 8: Karna Parva,Book08_57,mahabharata_08057.txt,https://www.mahabharataonline.com/translation/mahabharata_08057.php,Section 57,Book,8,Book08
1280,Book 8: Karna Parva,Book08_58,mahabharata_08058.txt,https://www.mahabharataonline.com/translation/mahabharata_08058.php,Section 58,Book,8,Book08
1281,Book 8: Karna Parva,Book08_59,mahabharata_08059.txt,https://www.mahabharataonline.com/translation/mahabharata_08059.php,Section 59,Book,8,Book08
1282,Book 8: Karna Parva,Book08_60,mahabharata_08060.txt,https://www.mahabharataonline.com/translation/mahabharata_08060.php,Section 60,Book,8,Book08
1283,Book 8: Karna Parva,Book08_61,mahabharata_08061.txt,https://www.mahabharataonline.com/translation/mahabharata_08061.php,Section 61,Book,8,Book08
1284,Book 8: Karna Parva,Book08_62,mahabharata_08062.txt,https://www.mahabharataonline.com/translation/mahabharata_08062.php,Section 62,Book,8,Book08
1285,Book 8: Karna Parva,Book08_63,mahabharata_08063.txt,https://www.mahabharataonline.com/translation/mahabharata_08063.php,Section 63,Book,8,Book08
1286,Book 8: Karna Parva,Book08_64,mahabharata_08064.txt,https://www.mahabharataonline.com/translation/mahabharata_08064.php,Section 64,Book,8,Book08
1287,Book 8: Karna Parva,Book08_65,mahabharata_08065.txt,https://www.mahabharataonline.com/translation/mahabharata_08065.php,Section 65,Book,8,Book08
